"id","backSide","bookmarked","createdAt","difficult","difficultChangeTime","folderId","frontSide","userId"
"240","<p>trochę</p>","0","1670931341008","2","1671281914637","19","<p>немного</p>","3"
"644","<p>Cztery dni temu</p>","0","1677492540277","1","1677492540277","52","<p>Четыре дня назад</p>","3"
"647","<p>Siedem dni temu</p>","0","1677492683282","1","1677492683282","52","<p>Семь дней назад</p>","3"
"248","<p>wysoki</p>","0","1670931341008","0","1670931341008","19","<p>Высокий</p>","3"
"798","<p>sprzęgło</p>","0","1692466761505","2","1692591834583","66","<p>Сцепление (часть мотоцикла)</p>","3"
"729","<p>Założyć</p>","0","1691675149131","1","1691675149131","63","<p>Одевать</p>","3"
"506","<p>Rich</p>","0","1672434499443","0","1672640763486","45","<p>Богатый</p>","9"
"631","<p>Proszę 2 kilo polsk<strong>ich</strong> ogórk<strong>ów</strong></p>","0","1674922401006","1","1674922401006","51","<p>Proszę 2 kilo (polski) (ogórek)</p>","3"
"271","<p>Dobranoc</p>","0","1670931341008","0","1670931341008","21","<p>Спокойной ночи</p>","3"
"491","<p>Uczyć</p><p>Uczę<br>Uczysz<br>Uczy<br>Uczymy<br>Uczycie<br>Uczą</p>","0","1672335501536","0","1672349836677","43","""<p>Учить кого-то (какому-то языку), преподавать (язык)</p>""","3"
"602","<p>widzę wysok<strong>ą </strong>koleżank<strong>ę</strong></p>","0","1674918569424","1","1674918569424","51","<p>widzę (wysoki)<strong> (</strong>koleżanka)</p>","3"
"486","<p>Śpiewać</p><p>Śpiewam<br>Śpiewasz<br>Śpiewa<br>Śpiewamy<br>Śpiewacie<br>Śpiewają</p>","0","1672334811772","0","1672350568739","43","<p>Петь (песьню)</p>","3"
"711","<p>Przyzwyczaić (Przyzwyczajony)</p>","0","1686069999424","2","1686231667114","58","<p>Привыкать (Привыкший)</p>","3"
"626","<p>idę do dobr<strong>ej</strong> dyskote<u>k</u><strong>i</strong></p>","0","1674921569494","1","1674921569494","51","<p>idę do (dobra) (dyskoteka)</p>","3"
"312","<p>Cztery</p>","0","1670931341008","1","1670931341008","30","<p>4</p>","9"
"301","<p>Czekać</p>","0","1670931341008","1","1670931341008","26","<p>Ждать</p>","3"
"576","<p>ona jest wysok<strong>ą</strong> pani<strong>ą</strong></p>","0","1674915291216","1","1674915291216","51","<p>ona jest (wysoke) (pani)</p>","3"
"86","<p>dwa<strong>dzieścia </strong>jeden</p>","0","1670931341008","1","1670931341008","18","<p>21</p>","3"
"793","<p>ładunek</p>","1","1692333970056","0","1693310366098","68","<p>Груз</p>","3"
"853","<p>czas przyszły</p>","0","1693204954024","0","1693228320878","67","<p>Будущее время</p>","3"
"570","<p>to jest nis<u>k</u><strong>i</strong> koleg<strong>a</strong></p>","0","1674914580683","2","1674934389214","51","<p>to jest (niska) (kolega)</p>","3"
"252","<p>znam polski</p>","0","1670931341008","0","1670931341008","19","<p>Знаю польский</p>","3"
"465","<p>Odpowiadać</p><p>Odpowiadam<br>Odpowiadasz<br>Odpowiada<br>Odpowiadamy<br>Odpowiadacie<br>Odpowiadają</p>","0","1672309546852","1","1672309546852","43","<p>Отвечать</p>","3"
"80","<p>pię<u>t</u><strong>naście</strong></p>","0","1670931341008","1","1670931341008","18","<p>15</p>","3"
"149","<p>osiem<strong>dziesiąt </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>87</p>","3"
"708","<p>Moją Twarz</p>","0","1686069809652","2","1686671604388","58","<p>Мое Лицо</p>","3"
"418","<p>Czarny</p>","0","1671285505293","1","1671285505293","41","<p>Черный</p>","9"
"245","<p>On jest <strong>utalentowany</strong></p>","0","1670931341008","0","1670931341008","19","<p>Он талантливый</p>","3"
"72","<p>siedem</p>","0","1670931341008","1","1670931341008","18","<p>7</p>","3"
"614","<p>idę do dobr<strong>ego</strong> film<strong>u</strong></p>","0","1674920019435","2","1674935882484","51","<p>idę do (dobry) (film)</p>","3"
"411","<p>Niedziela</p>","0","1671191137133","1","1671537443437","39","<p>Воскресенье</p>","3"
"391","<p>Słuchać zafascynowany</p>","0","1671004058968","0","1671285476397","38","<p>Слушать <strong>заинтересованно</strong> / <strong>увлечённо</strong></p>","3"
"617","<p>idę do smaczn<strong>ego</strong> pomidor<strong>a</strong></p>","0","1674920820004","1","1674920820004","51","<p>idę do (smaczny) (pomidor<strong>)</strong></p>","3"
"303","<p>Jestem <strong>już</strong> nie młody</p>","0","1670931341008","1","1670931341008","26","<p>Я<strong> уже</strong> не молодой</p>","3"
"808","<p>spodziewać</p>","0","1692723560659","0","1693384856287","69","<p>Ожидать</p>","3"
"193","<p>Kto to jest?</p>","0","1670931341008","0","1670931341008","19","<p>Кто это?</p>","3"
"76","<p>jede<strong>naście</strong></p>","0","1670931341008","1","1670931341008","18","<p>11</p>","3"
"176","<p>cieszę się</p>","0","1670931341008","1","1671281610511","19","<p>Я рад (мне очень приятно)</p>","3"
"357","<p>Szary</p>","0","1670942140494","0","1670967538590","35","<p>Серый</p>","3"
"143","<p>siedem<strong>dziesiąt </strong>sześć</p>","0","1670931341008","1","1670931341008","18","<p>76</p>","3"
"389","<p>Kaczka</p>","0","1671003348244","0","1671285612231","38","<p>Утка</p>","3"
"434","<p>Wrzesień (09)</p>","0","1671537126445","2","1671538174732","42","<p>Сентябрь (09)</p>","3"
"543","<p><strong>to</strong></p><p>I’m going <strong>to</strong> the theatre.</p>","0","1674305782839","1","1674305782839","49","<p><strong>к</strong></p><p><em>Когда идет движение по направлению к чему-то.</em></p><p>Я иду в театр.&nbsp;</p>","9"
"355","<p>Fioletowy</p>","0","1670942098695","0","1670967467930","35","<p>Фиолетовый</p>","3"
"150","<p>osiem<strong>dziesiąt </strong>sześć</p>","0","1670931341008","1","1670931341008","18","<p>86</p>","3"
"784","""<p>W przypadku <strong>sprzecznych</strong> <strong>dyspozycji</strong>,</p>""","0","1692277878954","2","1692592345172","66","<p>В случае <strong>противоречивых</strong> <strong>указаний</strong></p>","3"
"857","<p>majątek</p><p>dorobić się majątku na kupiectwie</p>","0","1693978846154","1","1693978846154","72","<p>Капитал / Состояние / Активы</p>","3"
"666","<p>Trzy lata temu</p>","0","1677493312390","1","1677493312390","52","<p>Три года назад</p>","3"
"507","<p>This bag is heavy.</p>","0","1672434629234","2","1672596935291","45","<p>Эта сумка тяжелая</p>","9"
"93","<p>dwa<strong>dzieścia </strong>osiem</p>","0","1670931341008","1","1670931341008","18","<p>28</p>","3"
"691","<p>chodzisz</p>","0","1684682295025","1","1684682295025","56","<p>Ходишь</p>","3"
"377","<p>Przepraszam</p>","0","1670957288638","1","1670957288638","31","<p>Извините (я извиняюсь)</p>","9"
"45","<p>dziewięnć</p>","0","1670931341008","1","1670931341008","17","<p>9</p>","3"
"546","<p><strong>along</strong></p><p>This handsome man walks <strong>along</strong> the avenue.</p>","0","1674305969465","1","1674305969465","49","""<p><strong>вдоль, по</strong></p><p><em>Когда идет движение по направлению какой-то длины.</em></p><p>Этот харизматичный мужчина гуляет вдоль проспекта.</p>""","9"
"354","<p>Zielony</p>","0","1670942079983","1","1671285788995","35","<p>Зеленый</p>","3"
"41","<p>pięć</p>","0","1670931341008","1","1670931341008","17","<p>5</p>","3"
"242","<p>to jest moja <strong>koleżanka</strong></p>","0","1670931341008","0","1670931341008","19","<p>Моя <strong>подруга</strong></p>","3"
"217","<p>To jest <strong>nowy</strong> <strong>student</strong></p>","0","1670931341008","0","1670931341008","19","<p>Это <strong>новый</strong> <strong>студент</strong></p>","3"
"637","<p>Proszę pół kilo pols<u>k</u><strong>ich</strong> jabł<strong>e</strong>k</p>","0","1674922916984","1","1674922916984","51","<p>Proszę pół kilo (polskie) (jabłko) (liczba mnoga)</p>","3"
"148","<p>osiem<strong>dziesiąt </strong>osiem</p>","0","1670931341008","1","1670931341008","18","<p>88</p>","3"
"17","Спасибо","0","1670931341008","1","1670931341008","14","dziękuję","3"
"331","<ol><li><p>Miło mi</p></li><li><p>Miło mi cię poznać</p></li></ol>","0","1670931341008","1","1670931341008","31","<ol><li><p>Мне приятно</p></li><li><p>Приятно с тобой познакомится</p></li></ol>","9"
"492","<p>Umieć</p><p>Umiem<br>Umiesz<br>Umie<br>Umiemy<br>Umiecie<br>Umieją</p>","0","1672335598070","0","1672349778210","43","<p>Уметь (что-то)</p>","3"
"871","<p>Zachęta</p>","0","1696047572097","1","1696323773796","73","""<p>Стимул, поощрение</p>""","3"
"580","<p>interesuję się pols<u>k</u><strong>im</strong> jabł<u>k</u><strong>iem</strong></p>","0","1674915927094","1","1674915927094","51","<p>interesuję się (polski) (jabłko)</p>","3"
"709","<p>Jestem opalony</p>","0","1686069842295","1","1686069842295","58","<p>Я обгоревший (сгоревший)</p>","3"
"597","<p>ona ma now<strong>y</strong> komputer</p>","0","1674918022106","1","1674918022106","51","<p>ona ma (nowa) (komputer)</p>","3"
"796","<p>skuteczność</p>","1","1692460757335","0","1693310295908","68","<p>Эффективность</p>","3"
"474","<p>Posłuchać</p><p>Posłucham<br>Posłuchasz<br>Posłucha<br>Posłuchamy<br>Posłuchacie<br>Posłuchają</p>","0","1672332865729","0","1672394482842","43","<p>Послушать</p>","3"
"136","<p>sześć<strong>dziesiąt </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>69</p>","3"
"326","<ol><li><p>Jak masz na imię?</p></li><li><p>Jak się nazywasz?</p></li></ol>","0","1670931341008","1","1670931341008","31","<p>Как тебя зовут?</p>","9"
"439","<p>Brać</p><p>Biorę<br>Bierzesz<br>Bierze<br>Bierzemy<br>Bierzecie<br>Biorą</p>","1","1672306890314","2","1672403006644","43","<p>Брать</p>","3"
"752","<p>przeszkoda</p>","0","1692272070421","2","1692592597112","66","<p>Препятствие</p>","3"
"560","<p><strong>on account of</strong></p><p>We couldn't draw <strong>on account of</strong> broken pencil.</p>","0","1674306909856","2","1674320100797","50","""<p><strong>вследствие, из-за</strong></p><p><em>Когда что-то произошло из-за чего-то и вызвало трудности.</em></p><p>Мы не могли рисовать из-за сломанного карандаша.&nbsp;</p>""","9"
"569","<p>to jest star<strong>y</strong> mężczyzn<strong>a</strong></p>","0","1674914529049","1","1674914529049","51","<p>to jest (stare) (mężczyzna)</p>","3"
"655","<p>Siedem tygodni temu</p>","0","1677492818815","1","1677583416808","52","<p>Семь недель назад</p>","3"
"732","<p>Odpowiedzieć</p>","0","1691675250277","1","1691675250277","63","<p>Ответить</p>","3"
"790","<p>Zamierzam</p>","0","1692333329039","0","1693381862411","69","<p>Собираюсь (имею намерение)</p>","3"
"307","""<p><strong>Pewno</strong>, jesteś szczupły</p>""","0","1670931341008","1","1671472145781","26","""<p><strong>Уверен</strong>, ты стройный</p><p>Конечно, ты стройный</p>""","3"
"515","<p>Seat</p>","0","1672436639191","0","1672640378219","45","<p>место/сиденье</p>","9"
"503","<p>I'm tired</p>","0","1672433654774","2","1672640779322","45","<p>Я устал</p>","9"
"247","<p>wesoły</p>","0","1670931341008","1","1671282824852","19","<p>Веселый</p>","3"
"427","<p>Luty</p>","0","1671536921878","1","1671536921878","42","<p>Февраль (02)</p>","3"
"133","<p>sześć<strong>dziesiąt </strong>sześć</p>","0","1670931341008","1","1670931341008","18","<p>66</p>","3"
"6","jest","0","1670931341008","1","1670931341008","9","""on, ona, ono""","3"
"157","<p>dziewięć<strong>dziesiąt </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>99</p>","3"
"66","<p>jeden</p>","0","1670931341008","1","1670931341008","18","<p>1</p>","3"
"63","<p>dziewię<u>ć</u><strong>dzisiąt</strong></p>","0","1670931341008","1","1670931341008","17","<p>90</p>","3"
"630","<p>Proszę 2 kilo dobr<strong>ych</strong> pomidor<strong>ów</strong></p>","0","1674922345239","1","1674922345239","51","<p>Proszę 2 kilo (dobry) (pomidor)</p>","3"
"46","<p>dziesięć</p>","0","1670931341008","1","1670931341008","17","<p>10</p>","3"
"572","<p>on jest sympatyczn<strong>ym</strong> Pola<u>k</u><strong>iem</strong></p>","0","1674915018335","2","1674936752205","51","<p>on jest (sympatyczny) (Polak)</p>","3"
"747","<p>drogi równorzędny</p>","0","1692270491599","2","1692592720532","66","<p>Равнозначные дороги</p>","3"
"459","<p>Mówić</p><p>Mówię<br>Mówisz<br>Mówi<br>Mówimy<br>Mówicie<br>Mówią</p>","0","1672308924660","1","1672432151825","43","<p>Говорить (уметь говорить о чем-то)</p>","3"
"50","<p>czter<strong>naście</strong></p>","0","1670931341008","1","1670931341008","17","<p>14</p>","3"
"829","<p>Spółgłoska</p>","0","1693204005322","0","1693481208317","67","<p>Согласная буква</p>","3"
"362","<p>Różowy</p>","0","1670942257291","0","1670967485523","35","<p>Розовый</p>","3"
"189","<p>Jestem <strong>pewn</strong><u><strong>y</strong></u><strong> </strong>(pewn<u>a</u>)</p>","0","1670931341008","0","1670931341008","19","<p>Я <strong>уверен</strong> (уверена)</p>","3"
"227","<p>Ona <strong>robi</strong> <strong>herbatę</strong></p>","0","1670931341008","1","1671282728796","19","<p>Она <strong>делает</strong> <strong>чай</strong></p>","3"
"36","<p>zero</p>","0","1670931341008","1","1670931341008","17","<p>0</p>","3"
"851","<p>czas przeszły</p>","0","1693204920054","0","1693213871956","67","<p>Прошлое время</p>","3"
"667","<p>Cztery lata temu</p>","0","1677493329065","1","1677493329065","52","<p>Четыре года назад</p>","3"
"59","<p>pię<u>ć</u><strong>dzisiąt</strong></p>","0","1670931341008","1","1670931341008","17","<p>50</p>","3"
"168","<p>A ty?</p>","0","1670931341008","0","1670931341008","19","<p>А ты?</p>","3"
"328","<p>Jeden</p>","0","1670931341008","1","1670931341008","30","<p>1</p>","9"
"366","<p>Nazywać się</p><p><em>Ja</em> nazywa<strong>m</strong> się</p><p><em>Ty</em> nazywa<strong>sz</strong> się</p><p><em>On/ona/ono</em> nazywa się</p><p><em>Wy</em> nazywa<strong>cie</strong> się</p><p><em>Oni/one</em> nazywa<strong>ją</strong> się</p>","0","1670956695409","1","1670956695409","37","<p>Называться (меня зовут)</p>","9"
"830","<p>liczba pojedyncza</p>","0","1693204030599","0","1693215631877","67","<p>Единственное число</p>","3"
"558","<p><strong>for</strong></p><p>I have made him a present <strong>for</strong> his anniversary.</p>","0","1674306842886","1","1674306842886","50","""<p><strong>для, за, из-за</strong>&nbsp;</p><p><em>Когда делаем что-то для определенной цели или когда что-то происходит в результате чего-либо.</em></p><p>Я сделал ему подарок на юбилей.</p>""","9"
"865","<p>pragnienie</p><p><strong><em>pragnienie</em></strong><em> to było silniejsze</em></p>","0","1693980758379","1","1693980758379","72","<p>Желание / desire</p>","3"
"171","<p>brudny</p>","0","1670931341008","0","1670931341008","19","<p>Грязный</p>","3"
"137","<p>siedem<strong>dziesiąt</strong></p>","0","1670931341008","1","1670931341008","18","<p>70</p>","3"
"17175738183358","<p>My mom makes the <strong>gravy</strong>.<br>UK /ˈɡreɪvi/&nbsp;US /ˈɡreɪvi/<br><strong><em>Gravy</em></strong><em> -&nbsp;is a sauce often made from the juices of meats during cooking</em></p>","0","1717573818335","2","1717589341036","17175732474688","<p>Моя мама делает <strong>соус </strong>(подливу).</p>","3"
"71","<p>sześć</p>","0","1670931341008","1","1670931341008","18","<p>6</p>","3"
"685","<p>idziesz</p>","0","1684682118453","1","1684682118453","56","<p>Идешь</p>","3"
"698","<p>jedzie</p>","0","1684682492890","2","1684685757683","56","<p>Едет</p>","3"
"20","класс (для обучения)","0","1670931341008","1","1670931341008","14","klasa","3"
"416","<p>Zielony</p>","0","1671285427736","1","1671285427736","41","<p>Зеленный</p>","9"
"690","<p>chodzę</p>","0","1684682277748","2","1684683754259","56","<p>Хожу</p>","3"
"400","<p>sprawdzać</p>","0","1671005953405","1","1671088144161","38","<p>Проверять (незаконченный)</p>","3"
"457","<p>Mieszkać</p><p>Mieszkam<br>Mieszkasz<br>Mieszka<br>Mieszkamy<br>Mieszkacie<br>Mieszkają</p>","0","1672308721314","0","1672398160013","43","<p>Жить (в доме)</p>","3"
"372","","0","1670956982316","1","1670956982316","37","<p>Помнить</p>","9"
"319","<p>Dwa</p>","0","1670931341008","1","1670931341008","30","<p>2</p>","9"
"19","рисунок","0","1670931341008","1","1670931341008","14","figura","3"
"721","<p>Używać klucz</p>","0","1686075795245","1","1686075795245","58","<p>Использовать ключ</p>","3"
"446","<p>Grać</p><p>Gram<br>Grasz<br>Gra<br>Gramy<br>Gracie<br>Grają</p>","0","1672307444877","0","1672402545878","43","<p>Играть</p>","3"
"859","<p>hrabstwo</p><p><em>znanej w całym </em><strong><em>hrabstwie</em></strong></p>","0","1693979199560","1","1693979199560","72","<p>Округ / Графство</p>","3"
"207","<p><strong>myśleć</strong></p>","0","1670931341008","2","1671283428405","19","<p>Думать (инфинитив)</p>","3"
"213","<p>nie <strong>wiem</strong></p>","0","1670931341008","0","1670931341008","19","<p>Не <strong>знаю</strong></p>","3"
"852","<p>czas teraźniejszy</p>","0","1693204938039","0","1693222649576","67","<p>Настоящее время</p>","3"
"800","<p>pogorszyć</p>","1","1692473315163","0","1693311206216","68","<p>Ухудшить</p>","3"
"320","<p>Dziesięć</p>","0","1670931341008","1","1670931341008","30","<p>10</p>","9"
"223","<p>Pracować</p>","0","1670931341008","0","1670931341008","19","<p>Работать (инфинитив)</p>","3"
"854","<p>wyjątkowo</p>","0","1693543508233","1","1693551542257","70","<p>исключительно</p>","3"
"864","<p>włóczęg</p><p><em>od młodości ciągnęło mnie do </em><strong><em>włóczęgi</em></strong></p>","0","1693980702602","1","1693980702602","72","<p>Бродяга</p>","3"
"500","<p>Zostawać</p><p>Zostaję<br>Zostajesz<br>Zostaje<br>Zostajemy<br>Zostajecie<br>Zostają</p>","1","1672337162694","2","1672347820297","43","""<p>Становиться (кем-то), оставаться (незавершенный)</p>""","3"
"759","<p>urządzenie</p>","0","1692273317076","0","1693394915605","69","<p>Устройство</p>","3"
"469","<p>Płacić</p><p>Płac<strong>ę</strong><br>Płacisz<br>Płaci<br>Płacimy<br>Płacicie<br>Płac<strong>ą</strong></p>","1","1672310142709","1","1672430207530","43","<p>Платить (деньги)</p>","3"
"141","<p>siedem<strong>dziesiąt </strong>cztery</p>","0","1670931341008","1","1670931341008","18","<p>74</p>","3"
"204","<p>m<strong>ów</strong>ić</p>","0","1670931341008","0","1670931341008","19","<p>Говорить (инфинитив)</p>","3"
"687","<p>idziemy</p>","0","1684682163014","1","1684682163014","56","<p>Идем </p>","3"
"804","<p>obowiązywać</p>","0","1692525283127","1","1693551681664","70","<p>Применять</p>","3"
"214","<p>niestety</p>","0","1670931341008","0","1670931341008","19","<p>К сожалению</p><p>К несчастью</p>","3"
"73","<p>osiem</p>","0","1670931341008","1","1670931341008","18","<p>8</p>","3"
"834","<p>rodzaj nijaki</p>","0","1693204258311","0","1693221904675","67","<p>Средний род</p>","3"
"528","""<p><strong>till, until</strong></p><p>We should wait <strong>until</strong> the end of working time.</p>""","0","1674304881568","1","1674304881568","47","""<p><strong>до, не раньше</strong></p><p><em>Используем это слово, когда что-то происходит до определенного времени, а потом прекращается.</em></p><p>Нам следует подождать до конца рабочего дня.</p>""","9"
"262","<p>On jest <strong>profesjonalny</strong></p>","0","1670931341008","1","1671284071535","21","<p>Он <strong>профессиональный</strong></p>","3"
"250","<p>zdrowy</p>","0","1670931341008","0","1670931341008","19","<p>Здоровый</p>","3"
"681","<p>Idę do moj<strong>ego</strong> kuzyn<strong>a</strong></p>","0","1680329330909","1","1680329330909","54","<p>Idę do moj_ kuzyn_</p>","3"
"719","<p>Trochę prościej</p>","0","1686074113590","2","1686664334635","58","<p>Немного проще</p>","3"
"574","<p>ona jest dobr<strong>ą</strong> nauczycielk<strong>ą</strong></p>","0","1674915207796","1","1674915207796","51","<p>ona jest (dobry) (nauczycielka)</p>","3"
"188","<p>Jest <strong>tylko</strong> jeden <strong>problem</strong></p>","0","1670931341008","0","1670931341008","19","<p>Есть <strong>только</strong> одна <strong>проблема</strong></p>","3"
"705","<p>jeździmy</p>","0","1684682742810","2","1684685475213","56","<p>Ездим</p>","3"
"688","<p>idziecie</p>","0","1684682186886","2","1684683788282","56","<p>Идете</p>","3"
"293","<p>móc</p>","0","1670931341008","1","1671299650995","26","<p>мочь / can</p>","3"
"365","<p>Nazwisko</p>","0","1670956364907","1","1670956364907","28","<p>Фамилия</p>","9"
"325","<p>Herbata</p>","0","1670931341008","1","1670931341008","28","<p>Чай</p>","9"
"236","<p>to świetnie</p>","0","1670931341008","2","1671283390310","19","<p>Это великолепно</p>","3"
"529","<p><strong>within</strong></p><p>I will reply <strong>within</strong> five working days.</p>","0","1674304924698","1","1674304924698","47","""<p><strong>в течение, в пределах</strong></p><p><em>Когда действие должно совершиться до того, как произойдет определенный момент. Важна ограниченность периода.</em></p><p>Я отвечу в течение пяти рабочих дней дней</p>""","9"
"470","<p>Pływać</p><p>Pływam<br>Pływasz<br>Pływa<br>Pływamy<br>Pływacie<br>Pływają</p>","0","1672310229046","0","1672395008550","43","<p>Плавать</p>","3"
"494","<p>Wiedzieć</p><p>Wiem<br>Wiesz<br>Wie<br>Wiemy<br>Wiecie<br>Wied<strong>zą</strong></p>","1","1672335960993","1","1672434161480","43","<p>Знать</p>","3"
"728","<p>Dobranoc</p>","0","1691310091378","1","1691310141872","62","<p>Спокойной ночи</p>","15"
"849","<p>miejscownik</p>","0","1693204567513","2","1693375317148","67","<p>Предложный падеж</p>","3"
"552","<p><strong>because of</strong>&nbsp;</p><p>He missed the meeting <strong>because of</strong> a traffic jam.</p>","0","1674306571396","1","1674306571396","50","""<p><strong>потому что, из-за</strong>&nbsp;</p><p><em>Когда что-то происходит или является причиной чего-то. Активно употребляется в разговорной речи.</em>&nbsp;</p><p>Он пропустил встречу из-за пробки на дороге.</p>""","9"
"102","<p>trzy<strong>dzieści </strong>pięć</p>","0","1670931341008","1","1670931341008","18","<p>35</p>","3"
"464","<p>Nudzić się</p><p>Nudz<strong>ę</strong> się<br>Nudzisz się<br>Nudzi się<br>Nudzimy się<br>Nudzicie się<br>Nudz<strong>ą</strong> się</p>","0","1672309463944","1","1672309463944","43","<p>Скучать</p>","3"
"103","<p>trzy<strong>dzieści </strong>sześć</p>","0","1670931341008","1","1670931341008","18","<p>36</p>","3"
"370","<p>Osiem</p>","0","1670956883605","1","1670956883605","30","<p>8</p>","9"
"715","<p>Pojadę gdziekolwiek</p>","0","1686070685015","1","1686070685015","58","<p>Поеду куда-нибудь</p>","3"
"279","<p>wracać</p>","0","1670931341008","2","1671471830570","26","<p>Возвращаться (инф.)</p>","3"
"706","<p>jeździcie</p>","0","1684682900278","2","1684683358982","56","<p>Ездите</p>","3"
"413","<p>tydzień</p>","0","1671191298083","2","1671287578240","39","<p>Неделя</p>","3"
"589","<p>mam now<strong>y</strong> komputer</p>","0","1674917116218","1","1674917116218","51","<p>mam (nowy) (komputer)</p>","3"
"640","<p>Tutaj jest dużo interesując<strong>ych</strong> muze<strong>ów</strong></p>","0","1674923186264","2","1674935412717","51","<p>Tutaj jest dużo (interesujące) (muzeum)</p>","3"
"686","<p>idzie</p>","0","1684682142852","1","1684682142852","56","<p>Идет</p>","3"
"725","<p>Mam życzenie</p>","0","1686229538831","2","1686664193848","58","<p>Имею желание</p>","3"
"106","<p>trzy<strong>dzieści </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>39</p>","3"
"627","<p>idę do now<strong>ego</strong> kin<strong>a</strong></p>","0","1674921629575","1","1674921629575","51","<p>idę do (nowe) (kino)</p>","3"
"177","<p>cieszyć się</p>","0","1670931341008","1","1671282369244","19","""<p>Наслаждаться, радоваться</p>""","3"
"88","<p>dwa<strong>dzieścia </strong>trzy</p>","0","1670931341008","1","1670931341008","18","<p>23</p>","3"
"192","<p>Chłopak jest <strong>kreatywny</strong></p>","0","1670931341008","0","1670931341008","19","<p><strong>Креативный</strong> (творческий) парень</p>","3"
"450","<p>Jechać</p><p>Ja<strong>dę</strong><br>Je<strong>dziesz</strong><br>Je<strong>dzie</strong><br>Je<strong>dziemy</strong><br>Je<strong>dziecie</strong><br>J<strong>a</strong>d<strong>ą</strong></p>","1","1672307957900","2","1672402151078","43","<p>Ехать</p>","3"
"579","<p>Jasia jest sympatyczn<strong>ym</strong> dziec<u>k</u><strong>iem</strong></p>","0","1674915836900","1","1674915836900","51","<p>Kasia jest (sympatyczna) (dziecko)</p>","3"
"502","<p>Scared</p><p>I’m scared of spiders.</p>","0","1672433524437","2","1672640892492","45","<p>Испуг/страх</p><p>Я боюсь пауков</p>","9"
"281","<p>już</p>","0","1670931341008","2","1671299097383","26","<p>уже</p>","3"
"811","<p>dowolny</p>","0","1692727462114","0","1693309192291","69","<p>Любой (любое действие/любой отступ)</p>","3"
"218","<p>Ona <strong>uczy</strong> języka polskiego</p>","0","1670931341008","1","1671742312424","19","<p>Она <strong>преподает</strong> польский язык</p>","3"
"348","<p>nadejść</p><p>Epoka <strong>nadejść</strong></p><p>Zima <strong>nadejść</strong></p>","0","1670931341008","0","1670967385195","34","<p>Приходить / наступать (инфинитив)</p><p>Эпоха <strong>приходит</strong></p><p>Зима наступает (winter is coming)</p>","3"
"598","<p>on ma sympatyczn<strong>ego</strong> brat<strong>a</strong></p>","0","1674918061343","1","1674918061343","51","<p>on ma (sympatyczna) (brat<strong>)</strong></p>","3"
"125","<p>pięć<strong>dziesiąt </strong>osiem</p>","0","1670931341008","1","1670931341008","18","<p>58</p>","3"
"78","<p>trzy<strong>naście</strong></p>","0","1670931341008","1","1670931341008","18","<p>13</p>","3"
"539","<p><strong>in</strong></p><p>I put the phone <strong>in</strong> a bag.</p><p>There are tired people <strong>in</strong> the picture.</p>","0","1674305538606","1","1674305538606","48","<p><strong>в</strong></p><p><em>Когда кто-то или что-то находится внутри чего-то.</em></p><p>Я положила телефон в сумку.</p><p><strong>на</strong></p><p><em>Когда кто-то или что-то находится на изображениях</em></p><p>Уставшие люди на фотографии</p>","9"
"556","<p><strong>from</strong></p><p>I guessed <strong>from</strong> his behavior that he is military.</p>","0","1674306780499","1","1674306780499","50","""<p><strong>по, из</strong>&nbsp;</p><p><em>Когда есть мысли о чем-то или вера во что-то, либо для указания причины.</em>&nbsp;</p><p>Я догадался по его поведению, что он военный.</p>""","9"
"770","<p>wyprzedzanie</p>","0","1692274984806","1","1692594326324","66","<p>Обгон</p>","3"
"318","<p>Dzień dobry!</p>","0","1670931341008","1","1670931341008","31","<p>Добрый день!</p>","9"
"350","<p>Kolor</p>","0","1670941876964","0","1670967480135","35","<p>Цвет</p>","3"
"451","<p>Kończ<strong>yć</strong></p><p>Kończ<strong>ę</strong><br>Kończ<strong>ysz</strong><br>Kończ<strong>y</strong><br>Kończ<strong>ymy</strong><br>Kończ<strong>ycie</strong><br>Kończ<strong>ą</strong></p>","0","1672308138104","1","1672308138104","43","""<p>Кончать, заканчивать</p>""","3"
"282","<p>prawie</p>","0","1670931341008","1","1671472162651","26","<p>почти</p>","3"
"632","<p>Nie znam (kucharz<strong>y</strong>)</p>","0","1674922592426","1","1674922592426","51","<p>Nie znam (kucharze) (liczba mnoga)</p>","3"
"305","<p>Nie martw się</p>","0","1670931341008","1","1671347164152","26","<p>Не волнуйся</p>","3"
"175","<p>ciekawe</p>","0","1670931341008","0","1670931341008","19","<p>Интересно</p>","3"
"61","<p>siedem<strong>dzisiąt</strong></p>","0","1670931341008","1","1670931341008","17","<p>70</p>","3"
"158","<p>dziewięć<strong>dziesiąt </strong>osiem</p>","0","1670931341008","1","1670931341008","18","<p>98</p>","3"
"510","<p>I hate having to get up early.</p>","0","1672435498079","0","1672640721693","45","<p>Я не нанижу рано вставать.</p>","9"
"693","<p>chodzimy</p>","0","1684682327655","1","1684682327655","56","<p>Ходим</p>","3"
